Price,Levy,Manufacturer,Model,Prod._year,Category,Leather_interior,Fuel_type,Engine_volume,Mileage,Cylinders,Gear_box_type,Drive_wheels,Color,Airbags
314,1053,46,455,2014,3,Yes,7,3.5,149486,6,2,2,7,12
19130,906,35,776,2010,3,Yes,4,2.0,168000,4,2,2,7,12
1900,906,42,41,2001,6,No,4,2.2,11111,5,2,3,16,6
35570,877,50,1038,2017,7,Yes,7,1.7,97880,4,2,3,12,4
8781,503,37,618,2012,2,No,2,1.5,175000,4,2,3,11,10
12544,906,15,511,2010,3,No,4,2.4,263157,4,3,3,11,0
24148,749,50,1038,2014,7,Yes,4,2.4,128000,4,3,2,5,8
706,585,37,497,2013,2,Yes,2,1.8,105328,4,2,3,12,12
4861,779,37,573,2013,3,Yes,2,2.5,136861,4,2,3,16,12
12858,906,37,497,2008,3,No,2,1.5,210452,4,1,3,7,8
1800,906,29,136,1998,2,No,4,1.8,30000,4,2,3,5,4
36065,1018,48,788,2011,7,Yes,4,3.0,129600,6,3,2,11,12
17876,1077,37,531,2019,7,Yes,4,2.0,19968,4,2,3,12,12
18189,639,48,809,2014,3,Yes,7,2.0,250491,4,2,1,12,12
24775,906,42,512,2013,3,Yes,4,1.6,46000,4,3,3,12,8
15257,707,50,680,2011,3,Yes,4,2.0,163374,4,2,3,13,4
16900,1141,47,684,2009,8,No,4,2.4,120000,4,2,2,11,6
10976,906,22,464,2004,7,Yes,4,2.0,121856,4,2,2,8,6
22825,642,40,859,2012,7,Yes,7,2.0,137433,4,2,3,12,4
12544,530,38,275,2013,3,No,4,1.6,137000,4,2,3,11,4
20385,906,42,1104,2013,5,Yes,4,3.7,111111,6,4,1,11,12
10976,906,57,1173,1995,7,No,7,2.5,200000,4,4,2,16,0
44134,730,54,1074,2016,7,Yes,7,1.6,48910,4,2,3,12,4
4391,906,29,106,1994,3,No,7,1.9,85000,4,4,3,11,1
7213,906,46,123,2001,5,No,4,2.0,183000,4,3,1,11,4
9565,784,47,1062,2017,3,Yes,4,1.5,58282,4,2,3,12,12
348,906,29,450,1999,3,No,1,2.0,284000,4,4,3,12,4
12544,1024,29,450,2010,3,Yes,4,2.5,110000,4,3,3,7,6
6272,1357,58,225,2004,8,No,4,1.6,171000,4,4,3,12,0
100,906,50,680,2013,3,Yes,4,2.4,77000,4,3,3,12,8
18817,906,48,777,2005,3,Yes,4,3.0,170000,6,3,1,16,8
44247,765,50,1123,2015,7,Yes,7,2.0,153958,4,2,3,12,4
19444,650,29,450,2016,3,No,4,1.4,36000,4,3,3,13,6
11917,906,37,497,2008,3,No,2,1.8,200000,4,2,3,13,0
54157,900,47,1062,2015,3,Yes,4,2.4,78006,4,2,3,10,4
49889,770,50,1038,2016,7,Yes,7,1.7,71867,4,2,3,11,4
9408,988,37,497,2007,2,No,2,1.5,113000,4,2,3,6,8
23834,810,37,884,2016,2,No,4,1.8,102500,4,2,3,12,10
22894,779,37,573,2013,3,No,4,2.5,101000,4,3,3,11,10
10976,906,46,425,2004,5,No,4,2.4,89000,4,3,1,7,10
5604,922,9,282,2009,3,Yes,4,1.9,44521,4,2,3,7,4
17876,906,42,482,2013,3,Yes,4,1.6,160000,4,3,3,11,4
18189,586,50,649,2012,3,Yes,4,1.8,136000,4,3,3,11,8
10976,1266,47,607,2014,2,No,2,1.5,121000,4,1,3,7,0
27911,906,45,453,2013,5,Yes,4,1.6,56000,4,4,3,7,10
470,753,50,680,2012,7,Yes,2,2.4,123862,4,2,3,12,0
40769,1091,37,913,2016,7,No,4,2.5,99200,4,3,2,11,10
7840,906,48,159,2003,3,Yes,1,2.5,260000,6,3,1,7,8
25089,906,13,586,2012,5,No,4,3.6,112000,6,3,1,13,6
22894,906,48,809,2010,5,Yes,4,3.0,157000,6,3,2,11,8
7840,906,46,392,2000,3,No,4,2.0,136000,4,3,1,16,6
11917,906,36,410,2002,7,Yes,4,3.0,201000,6,2,2,7,8
51746,1249,37,913,2017,7,Yes,4,2.5,34454,4,2,3,9,12
17035,707,50,680,2011,3,Yes,4,2.0,200867,4,2,3,11,4
3100,906,35,245,2002,3,Yes,4,3.0,11111,6,2,2,16,6
27654,629,50,649,2015,3,Yes,4,1.6,87534,4,2,3,13,4
17719,906,38,660,2013,3,Yes,4,2.0,91000,4,2,3,12,8
94,1058,46,714,2012,7,Yes,7,3.5,224118,6,2,2,12,12
14081,1024,50,1037,2010,6,Yes,7,2.5,124850,4,2,3,12,4
706,639,35,245,2014,3,Yes,4,2.0,162032,4,2,3,11,0
282,761,37,497,2010,2,Yes,2,1.8,265315,4,2,3,12,12
2666,900,50,680,2015,3,Yes,4,2.4,234618,4,2,3,5,12
23994,730,40,859,2016,7,Yes,7,1.6,125774,4,2,3,12,4
13172,906,48,504,2003,3,No,4,2.2,190000,6,3,1,12,5
14740,645,37,497,2011,2,No,2,1.8,161000,4,1,3,16,11
59586,906,37,913,2017,7,No,4,2.5,32000,6,2,3,12,10
11563,687,50,649,2010,3,Yes,4,1.6,130814,4,2,3,7,4
45376,891,50,1123,2016,7,Yes,7,2.0,109446,4,2,3,12,4
15681,906,37,913,2002,7,No,4,2.0,140000,4,4,2,7,8
33707,877,50,1038,2017,7,Yes,7,1.7,143544,4,2,3,12,4
6800,906,48,313,2000,3,No,1,2.5,157000,6,4,1,16,4
17876,906,50,649,2013,3,No,4,1.6,84800,4,3,3,7,8
18189,906,46,455,2006,3,Yes,4,3.5,220000,6,3,1,7,12
28225,906,36,995,2008,7,Yes,2,3.3,119000,6,2,2,16,10
2509,906,37,54,2007,6,No,7,2.2,112000,4,4,3,11,4
44247,1091,50,1037,2016,8,Yes,7,2.5,51831,4,2,3,13,4
71503,607,37,573,2019,3,No,2,2.5,3000,4,3,3,13,8
7213,906,32,267,1998,7,No,4,1.8,200000,4,2,2,7,2
6586,906,46,485,1999,3,Yes,4,2.0,318406,4,4,1,16,6
15681,906,48,1022,2008,3,Yes,4,3.0,190000,6,3,1,11,6
6586,639,35,245,2014,3,Yes,4,2.0,123640,4,2,2,16,12
47042,1017,35,924,2017,7,Yes,4,2.0,75186,4,2,2,11,0
5865,966,9,282,2009,3,Yes,7,2.0,39031,4,2,3,16,4
20883,707,54,1074,2011,7,Yes,7,2.0,102000,4,2,3,11,4
10976,906,47,433,2008,6,No,3,2.4,20000,4,1,3,13,6
23521,906,32,1064,2010,10,No,7,2.4,175000,4,4,2,12,2
25402,638,54,1075,2014,7,Yes,7,2.0,67861,4,2,3,9,4
2666,585,50,649,2013,5,Yes,4,1.8,89962,4,2,3,16,12
87497,906,37,573,2019,3,Yes,4,2.5,25000,4,3,3,12,12
5018,779,37,573,2013,3,Yes,2,2.5,190549,4,2,3,11,12
12231,906,50,1038,2008,7,No,4,2.0,270000,4,4,2,11,4
20005,531,50,649,2012,3,Yes,4,1.6,36239,4,2,3,13,4
5018,779,37,573,2013,3,Yes,2,2.5,190549,4,2,3,11,12
13799,528,42,552,2014,2,No,4,1.6,134400,3,2,3,13,0
13068,836,54,1074,2010,7,Yes,7,2.0,127500,4,2,3,7,4
314,585,50,649,2013,3,Yes,4,1.8,157859,4,2,3,11,12
1019,900,50,1123,2015,7,Yes,4,2.4,245653,4,2,3,11,12
7300,906,22,281,2004,3,No,4,2.3,160000,6,2,3,7,6
6899,790,9,282,2009,3,Yes,4,1.6,50549,4,2,3,7,4
17249,906,50,680,2011,3,Yes,3,2.0,72000,4,3,3,7,0
10192,761,9,282,2010,3,Yes,4,1.8,46527,4,2,3,11,4
39201,517,37,733,2014,3,Yes,2,3.5,166560,6,2,2,11,12
36235,585,47,1062,2013,3,Yes,4,1.8,87000,4,2,3,16,4
22843,642,54,891,2012,7,Yes,7,2.0,125926,4,2,3,11,4
21699,642,40,756,2012,3,Yes,4,2.0,65006,4,2,3,7,4
25299,707,50,1038,2011,7,Yes,7,2.0,134312,4,2,3,11,4
2300,906,17,382,2006,2,No,4,1.6,11111,4,2,3,13,6
392,779,37,573,2013,3,Yes,2,2.5,232032,4,2,3,7,12
2500,906,58,99,1996,5,No,4,1.4,280000,4,4,3,16,0
40142,639,48,809,2014,3,Yes,4,2.0,74000,4,3,1,12,12
19124,502,47,607,2013,2,Yes,2,1.5,94500,4,2,3,5,4
11604,988,26,393,2007,6,No,7,1.5,240000,4,4,3,11,6
7213,906,48,313,1998,3,No,4,2.5,100000,6,4,1,7,6
11917,833,40,717,2010,7,Yes,7,2.0,61232,4,2,3,12,4
17249,906,48,504,2005,3,No,7,2.0,284000,4,4,1,13,9
23521,640,42,735,2013,2,Yes,2,2.0,200925,4,1,3,11,12
784,765,36,1002,2015,7,Yes,4,2.0,109336,4,2,2,13,12
18503,585,50,649,2013,3,No,4,1.8,117000,4,3,3,13,8
14113,906,37,667,2012,2,No,2,1.5,111111,4,2,3,1,4
5959,906,22,266,2004,2,No,4,1.4,177000,4,2,3,15,4
1019,765,46,812,2015,7,Yes,4,2.0,37786,4,2,2,12,0
32035,640,54,1075,2013,7,Yes,7,2.0,152847,4,2,3,7,4
14376,769,50,1123,2011,7,Yes,7,2.2,78305,4,2,3,12,4
220,753,50,1038,2012,7,Yes,4,2.4,221126,4,2,3,11,0
25089,986,36,970,2010,3,Yes,2,2.4,64000,4,2,3,5,10
5488,1077,50,649,2019,3,Yes,4,2.0,29496,4,2,3,11,12
3450,831,50,680,2011,3,Yes,2,2.4,224349,4,2,3,13,0
7997,906,29,450,2003,3,Yes,4,2.0,137000,4,4,3,11,8
38888,1249,37,913,2017,7,No,4,2.5,50000,4,2,2,13,10
1882,1399,13,32,2010,7,Yes,4,3.5,243477,6,2,3,16,12
23207,900,50,911,2015,3,Yes,4,2.4,67840,4,3,3,11,8
17092,891,50,662,2016,3,No,4,2.0,71886,4,2,3,7,8
188,1172,36,405,2011,7,Yes,2,3.5,101816,6,2,2,11,12
34497,1017,22,1082,2017,7,No,4,2.0,24000,6,2,3,12,8
24148,810,37,892,2016,2,No,4,1.8,10200,4,2,3,12,10
59272,906,46,714,2012,7,Yes,7,3.0,131000,6,2,2,13,10
14426,645,50,649,2011,3,No,4,1.8,195200,4,3,3,12,12
6144,1282,40,717,2007,7,Yes,7,2.0,68075,4,2,3,7,4
45473,906,37,1157,2008,7,No,4,4.0,185600,5,2,2,11,4
15994,1172,46,455,2011,5,Yes,7,3.5,170429,6,2,1,7,12
1333,1079,42,492,2018,3,Yes,4,2.0,107664,4,2,3,11,12
1960,779,36,52,2013,3,Yes,2,2.5,87952,4,2,3,7,12
48000,906,48,875,2010,5,Yes,4,4.0,160000,8,4,1,5,10
8781,906,37,328,2002,2,No,4,1.5,117000,4,2,2,5,4
627,1058,46,455,2012,3,Yes,7,3.5,318285,6,2,2,11,12
8624,642,40,454,2012,3,Yes,7,2.0,62649,4,2,3,12,4
21953,906,50,649,2016,3,Yes,4,1.8,77600,4,3,3,12,12
15681,765,42,492,2015,3,Yes,4,2.0,90000,4,3,3,13,9
21181,836,50,1038,2010,7,Yes,7,2.0,168126,4,2,3,7,4
862,1399,40,1077,2010,3,Yes,4,3.5,217656,6,2,3,11,12
39458,730,54,1074,2016,7,Yes,7,1.6,70259,4,2,3,12,4
18189,530,38,483,2013,3,No,4,1.6,131200,4,3,3,11,8
31581,777,50,1037,2014,6,Yes,7,2.5,96893,4,2,3,7,4
117290,906,46,1237,2014,3,Yes,7,3.0,222222,6,3,1,11,12
7840,906,46,491,1997,3,Yes,1,3.2,111111,6,2,1,11,6
20385,906,37,497,2013,2,No,2,1.8,134720,4,1,3,16,6
12287,1047,50,649,2007,3,Yes,4,1.6,39079,4,2,3,7,4
20266,1099,54,1075,2010,7,Yes,7,2.7,217000,4,2,3,11,4
2822,978,37,365,2019,3,Yes,4,1.8,39254,4,2,3,12,12
16283,891,50,680,2016,3,Yes,3,2.0,55225,4,2,3,11,4
27654,836,50,1038,2010,7,Yes,7,2.0,84154,4,2,3,11,4
2509,585,50,649,2013,2,Yes,4,1.8,279182,4,2,3,5,12
16123,836,50,805,2010,5,Yes,4,2.0,123187,4,2,3,11,4
9408,906,32,352,2000,7,No,3,3.0,214000,6,2,1,11,4
11917,531,50,505,2012,2,Yes,7,1.6,78807,4,2,3,7,4
9565,915,35,616,2014,2,Yes,4,3.0,191373,6,2,2,13,0
9408,906,32,487,1998,7,No,4,3.5,212000,4,2,2,7,2
3763,1053,46,714,2014,7,Yes,4,3.5,94362,6,2,1,12,12
19864,629,50,649,2015,3,Yes,7,1.6,52313,4,2,3,12,4
15053,906,48,597,2005,7,Yes,4,3.0,250000,6,3,2,11,4
15000,906,29,450,2009,3,Yes,7,2.0,300000,4,4,3,12,12
7527,906,37,377,2002,6,No,1,2.4,180000,4,2,3,11,4
7683,906,22,262,2005,3,Yes,4,1.5,21000,4,1,3,12,3
19444,906,45,886,2011,3,Yes,4,1.6,218000,4,3,3,5,6
15681,585,37,626,2013,3,No,4,1.8,132800,4,2,3,12,10
13642,1185,50,1037,2009,6,Yes,7,2.5,75631,4,2,3,7,4
706,1058,37,573,2012,3,Yes,4,3.5,132165,6,2,3,13,12
17249,697,50,649,2015,3,No,4,1.8,84291,4,2,3,11,0
25,906,46,122,2002,2,Yes,4,1.9,145000,4,3,3,11,4
11604,642,42,492,2012,3,No,4,2.0,68000,4,2,3,12,8
10663,1185,50,1037,2009,6,Yes,7,2.5,85241,4,2,3,12,4
13172,906,46,363,1998,9,No,4,2.3,130000,4,2,1,12,4
20278,640,40,756,2013,3,Yes,4,2.0,156666,4,2,3,11,4
15367,906,22,613,2010,7,No,4,2.5,150000,4,1,3,11,8
25083,730,50,649,2016,3,Yes,7,1.6,133200,4,2,3,12,4
38574,906,46,914,2011,6,Yes,7,2.2,145000,4,3,1,11,8
15524,640,50,1038,2013,7,Yes,7,2.0,52303,4,2,3,7,4
34607,777,50,1037,2014,6,Yes,7,2.5,27000,4,2,3,7,4
18817,906,50,649,2011,3,Yes,2,1.6,60000,4,1,3,12,8
14113,761,37,497,2010,2,No,2,1.8,169000,4,2,3,7,12
10506,1266,37,667,2014,3,No,2,1.5,87000,4,2,3,12,2
470,531,22,442,2012,7,Yes,4,1.6,136712,4,2,2,12,0
18189,642,48,809,2012,3,Yes,4,2.0,142152,4,2,1,11,12
314,639,21,360,2014,7,Yes,4,2.0,110098,4,2,2,12,0
44558,891,50,1123,2016,7,Yes,7,2.0,120337,4,2,3,11,4
21326,906,50,478,2016,3,No,4,1.6,80000,4,3,3,12,6
30596,730,50,649,2016,3,Yes,4,1.6,71672,4,2,3,12,4
28241,530,50,649,2013,3,Yes,4,1.6,50015,4,2,3,16,4
1019,1055,36,405,2013,7,Yes,2,3.5,138038,6,2,3,12,12
14426,915,50,745,2014,3,Yes,3,3.0,91456,4,2,3,11,4
8311,986,47,541,2010,7,Yes,4,2.4,106312,4,2,2,7,12
627,1058,46,455,2012,3,Yes,7,3.5,318285,6,2,2,11,12
13485,906,48,788,2001,7,Yes,4,3.0,240000,6,3,2,11,6
38445,891,50,1038,2016,7,Yes,7,2.0,94558,4,2,3,12,4
9722,906,22,262,2005,2,No,4,1.5,97000,4,2,3,7,0
157,687,45,453,2010,2,Yes,4,1.6,195602,4,2,3,14,12
9722,1268,37,667,2012,2,No,2,1.5,107000,4,2,3,6,8
43905,1091,37,913,2016,7,No,4,2.5,67000,4,3,2,12,8
27356,528,50,649,2014,3,Yes,7,1.6,90000,4,2,3,11,4
15173,645,40,454,2011,3,Yes,4,1.8,108901,4,2,3,13,4
14426,530,22,442,2013,7,Yes,4,1.6,110531,4,2,2,5,0
15681,642,42,492,2012,2,No,4,2.0,192000,4,3,3,12,8
11917,906,48,504,2003,3,No,4,2.0,136950,4,3,1,5,6
25669,502,37,667,2013,2,Yes,4,1.5,105000,4,2,3,11,4
314,1053,46,455,2014,3,Yes,7,3.5,149486,6,2,2,7,12
9565,924,47,326,2017,7,Yes,4,1.8,94339,4,2,2,12,12
16308,906,13,651,2013,3,Yes,4,1.4,180000,4,4,3,11,12
37580,765,50,1123,2015,7,Yes,7,2.0,95200,4,2,3,13,4
31361,906,46,1182,2007,3,Yes,4,3.5,165000,6,2,1,11,0
42369,765,50,680,2015,3,Yes,4,2.0,60304,4,2,3,11,4
15681,891,50,680,2016,3,Yes,3,2.0,195432,4,2,3,7,4
16308,906,29,450,2013,3,No,4,2.0,94400,4,3,3,11,8
3293,1091,17,88,2016,3,Yes,4,2.5,154862,4,2,2,5,12
30000,906,22,464,2018,10,Yes,4,2.5,18794,12,2,2,11,12
5331,906,29,197,2000,3,No,4,1.6,197457,4,4,3,12,4
3293,1307,23,239,2015,3,Yes,4,3.6,132502,6,2,1,11,12
31913,640,50,1123,2013,7,Yes,7,2.0,80758,4,2,3,7,4
2587,830,47,143,2019,5,Yes,4,1.5,16666,4,2,3,11,12
19757,906,37,497,2011,3,Yes,4,1.8,268800,4,2,3,11,8
15681,781,29,608,2012,3,Yes,4,2.5,154000,5,3,3,7,10
4861,1324,37,733,2010,3,Yes,2,3.3,264877,6,2,2,12,12
57030,831,37,667,2018,2,Yes,4,1.5,5000,4,2,3,1,4
14009,503,37,667,2012,2,Yes,2,1.5,120570,4,2,3,16,4
14113,639,40,454,2014,3,Yes,7,2.0,164800,4,3,3,11,10
35269,770,50,1038,2016,7,Yes,7,1.7,140000,4,2,3,12,4
50297,696,55,1153,2013,3,Yes,7,2.2,74438,4,2,3,12,4
19369,781,50,1037,2012,8,Yes,7,2.5,205425,4,2,3,15,4
2195,1079,37,531,2018,7,Yes,4,2.0,22816,4,2,3,13,12
48575,1017,50,680,2017,3,Yes,4,2.0,64652,4,2,3,11,4
15367,707,50,1038,2011,7,Yes,7,2.0,73326,4,2,3,7,4
7056,645,37,497,2011,2,No,2,1.8,255000,4,1,3,12,12
17249,906,37,497,2008,2,Yes,2,1.5,243200,4,1,3,12,8
9300,906,35,245,2004,3,Yes,4,1.8,259200,4,3,2,13,6
68994,1017,36,605,2017,3,Yes,4,2.0,35200,4,3,1,12,6
21953,906,46,714,2006,7,Yes,3,3.5,240000,6,3,2,13,12
52696,891,50,680,2016,3,Yes,4,2.0,48042,4,2,3,12,4
2901,645,37,365,2011,3,Yes,4,1.8,239907,4,2,3,13,12
12544,906,48,351,2005,3,Yes,4,2.5,162000,6,3,1,12,12
18817,1018,48,621,2011,3,Yes,4,3.0,70000,6,3,1,12,12
47042,906,46,455,2011,3,Yes,7,3.0,80000,6,3,1,11,12
15367,761,37,497,2010,3,Yes,2,1.8,147000,4,2,3,11,10
20665,640,42,833,2013,3,Yes,4,2.0,135000,4,3,3,7,0
16935,781,40,454,2018,3,No,4,1.4,15333,4,2,3,12,8
4180,790,9,282,2009,3,Yes,4,1.6,159634,4,2,3,7,4
14426,906,42,603,1999,4,No,7,2.5,123000,4,4,1,12,4
10349,649,37,497,2010,3,No,2,1.5,265000,4,2,3,4,12
19757,810,50,649,2016,3,No,4,1.8,113600,4,3,3,13,6
12858,906,37,497,2007,2,No,2,1.5,176000,4,2,3,11,4
11290,586,22,262,2012,3,No,4,1.8,60000,4,2,3,7,6
44711,891,50,1123,2016,7,Yes,7,2.0,146492,4,2,3,11,4
50178,666,46,1137,2014,3,Yes,4,2.1,94000,4,3,2,11,10
13328,1399,36,405,2010,7,Yes,2,3.5,186005,6,2,2,7,12
5331,900,47,541,2015,7,Yes,4,2.4,80288,4,2,2,14,12
19610,836,50,805,2010,5,Yes,4,2.0,104022,4,2,3,12,4
35234,831,52,982,2011,7,Yes,4,2.4,40056,4,2,3,13,4
32929,906,32,1064,2007,7,No,7,2.5,135000,4,4,2,12,2
21326,586,36,312,2012,2,Yes,2,1.8,98000,4,2,3,9,10
80,906,50,680,2013,3,No,4,2.4,83000,4,3,3,7,8
14740,1091,42,512,2016,3,No,4,2.5,41000,4,3,3,13,12
41387,1091,50,1037,2016,6,Yes,7,2.5,110189,4,2,3,7,4
251,607,37,573,2019,3,Yes,2,2.5,39552,4,2,3,11,12
7840,906,42,436,2004,11,No,7,1.8,235000,4,4,3,12,4
19444,765,21,350,2015,7,Yes,4,2.0,250005,4,2,2,11,0
470,1399,46,455,2010,3,Yes,7,3.5,229904,6,2,2,11,12
14113,862,21,360,2011,7,No,4,2.5,118500,4,3,2,13,6
10036,1018,48,788,2011,7,Yes,7,3.0,207694,6,2,2,11,0
15210,906,42,603,2010,11,No,7,2.2,285000,4,4,3,12,2
16621,906,37,497,2011,3,No,2,1.8,284800,4,2,3,11,8
10663,906,37,497,2008,2,Yes,2,1.5,212465,4,2,3,14,8
13172,1267,37,522,2013,2,Yes,2,1.5,130000,4,1,3,5,8
7840,906,47,541,2000,7,No,4,2.0,213000,4,2,2,7,6
54882,906,37,913,2016,7,No,4,2.5,188800,4,2,2,11,4
12544,906,22,435,1999,6,No,4,3.5,150000,6,3,1,8,12
862,1091,22,529,2016,7,Yes,4,2.5,152282,4,2,2,7,12
8467,906,22,262,2007,2,Yes,4,1.5,105000,4,1,3,7,4
58507,930,50,1038,2018,7,Yes,7,1.7,29709,4,2,3,11,4
53317,595,37,667,2015,2,Yes,4,1.5,28000,4,2,3,11,4
1646,1058,46,455,2012,3,Yes,7,3.5,240987,6,2,2,11,12
3293,502,37,497,2013,2,Yes,2,1.5,153235,4,2,3,5,12
42987,765,50,680,2015,3,Yes,4,2.0,52878,4,2,3,11,4
17876,586,37,716,2012,2,Yes,2,1.8,14136,4,2,3,13,8
24462,690,40,756,2016,3,No,4,1.5,73450,4,3,3,12,12
251,607,37,573,2019,3,Yes,2,2.5,39552,4,2,3,11,12
9722,906,47,607,2006,2,No,4,1.5,185000,4,4,3,12,2
20266,531,50,649,2012,3,Yes,4,1.6,160156,4,2,3,12,4
7840,906,38,906,2003,7,No,4,2.4,167000,4,4,2,13,2
8781,906,32,267,2000,7,No,4,2.0,158000,4,2,2,12,2
470,800,17,40,2011,7,Yes,4,2.3,184576,4,2,2,11,12
8467,906,42,436,2003,11,No,7,1.8,230000,4,4,3,12,4
10192,1079,48,378,2018,3,Yes,4,2.0,38282,4,2,2,12,12
7213,779,37,573,2013,3,Yes,2,2.5,131400,4,2,3,16,12
33243,770,50,1038,2016,7,Yes,7,1.7,110000,4,2,3,13,4
8781,906,21,360,2002,2,No,3,2.0,100000,4,2,2,7,8
31831,906,36,737,2008,7,Yes,2,3.3,175000,6,2,2,11,12
40340,971,54,1075,2016,7,Yes,7,2.2,146978,4,2,3,7,4
56509,1079,47,1062,2018,3,Yes,4,2.0,17741,4,2,3,11,4
17923,642,40,756,2012,3,Yes,4,2.0,124590,4,2,3,11,4
8938,642,42,735,2012,2,No,2,2.0,144000,4,2,3,13,6
29793,906,48,974,2010,3,Yes,4,3.0,179554,6,3,1,13,6
3450,607,37,573,2019,3,Yes,2,2.5,9626,4,2,3,11,12
10349,906,46,989,2000,4,No,4,3.2,100000,6,4,1,12,1
10663,906,48,504,2001,5,No,7,2.0,142000,4,4,1,16,4
15210,906,37,667,2014,2,No,2,1.5,139000,4,1,3,12,2
14113,906,42,603,2000,11,No,7,2.5,190000,4,4,1,12,6
9722,639,42,492,2014,3,No,4,2.0,105000,4,2,3,13,6
14426,642,38,503,2012,7,Yes,7,2.0,65000,4,3,3,12,5
10036,906,48,372,2002,3,No,7,2.0,280000,4,4,1,11,8
10976,906,37,274,2005,2,No,4,1.5,121000,4,4,3,7,2
17249,906,47,541,2005,7,No,4,2.4,118000,4,2,2,7,6
470,1017,46,650,2017,3,Yes,4,2.0,35874,4,2,2,11,12
8467,906,48,285,2002,5,Yes,4,1.8,95000,4,4,1,11,4
25810,642,50,1123,2012,7,Yes,7,2.0,196764,4,2,3,11,4
60,906,32,267,2001,7,No,4,2.0,131000,4,2,2,12,0
5175,584,37,365,2014,3,Yes,4,1.8,196010,4,2,3,7,12
3136,781,37,573,2012,3,Yes,2,2.5,159379,4,2,3,12,12
12074,1273,38,503,2020,3,Yes,4,2.4,2741,4,2,2,7,12
24462,906,35,661,2009,5,Yes,4,3.2,100000,6,3,2,11,6
4500,906,29,450,1999,3,Yes,4,2.0,252026,4,4,3,11,4
40471,891,50,1123,2016,7,Yes,7,2.0,142000,4,2,3,12,4
9418,765,50,680,2015,3,Yes,3,2.0,42875,4,2,3,12,4
36065,1172,48,1170,2011,7,Yes,4,3.5,208000,6,3,2,11,12
31361,1018,48,788,2011,7,Yes,7,3.0,192382,6,2,2,7,0
470,531,22,442,2012,3,Yes,4,1.6,136712,4,2,2,12,0
3136,528,22,268,2014,2,Yes,4,1.6,72208,4,2,3,11,12
14269,906,47,572,2009,2,No,4,1.5,198000,4,2,3,16,0
5018,639,35,245,2014,3,Yes,4,2.0,81818,4,2,2,16,0
19601,777,37,1004,2014,3,Yes,4,2.5,91468,4,2,3,12,8
4704,784,42,512,2017,3,Yes,4,1.5,74603,4,2,3,11,12
17876,831,47,541,2011,7,No,4,2.4,120000,4,3,2,13,8
16766,584,40,454,2014,3,Yes,4,1.8,78296,4,2,3,11,4
30734,906,37,573,2013,3,Yes,2,2.5,65000,4,2,3,11,12
7056,790,9,282,2009,3,Yes,4,1.6,52020,4,2,3,12,4
54458,891,50,1123,2016,7,Yes,7,2.0,105645,4,2,3,12,4
23521,585,37,716,2013,6,Yes,2,1.8,212000,4,1,3,12,10
39829,1323,37,573,2020,3,Yes,4,2.5,4130,4,2,3,12,12
12513,769,38,468,2011,6,Yes,7,2.2,100842,4,2,3,12,4
17249,906,40,454,2014,3,No,4,1.4,170000,4,4,3,12,10
15053,906,37,667,2013,2,No,2,1.5,186000,4,2,3,7,0
5959,645,36,312,2011,2,Yes,2,1.8,122302,4,2,3,11,0
11274,687,50,649,2010,3,Yes,4,1.6,198425,4,2,3,7,4
28532,730,50,649,2016,3,Yes,4,1.6,94401,4,2,3,12,4
18189,900,13,740,2015,3,Yes,4,2.4,48000,4,2,3,12,4
10976,906,37,497,2008,3,Yes,2,1.5,241885,4,2,3,12,6
4704,906,58,147,1996,2,No,4,1.8,260000,4,4,3,1,2
94,1058,46,714,2012,7,Yes,7,3.5,224118,6,2,2,12,12
12607,503,37,667,2012,2,Yes,4,1.5,157160,4,2,3,16,4
9095,906,47,541,2002,7,Yes,1,2.0,187000,4,4,2,7,8
3058,1083,13,586,2013,5,Yes,4,3.6,232853,6,2,1,11,12
36065,694,42,603,2014,4,No,7,2.2,142256,4,4,1,12,2
392,697,40,454,2015,3,Yes,4,1.8,187862,4,2,3,11,12
549,1249,37,573,2017,3,Yes,4,2.5,60666,4,2,3,13,12
10986,1047,50,649,2007,3,Yes,4,1.6,129080,4,2,3,7,4
6272,906,58,225,1998,11,No,7,2.0,300000,4,4,3,9,4
941,642,29,450,2012,3,Yes,7,2.0,203440,4,2,3,11,12
392,779,37,573,2013,3,Yes,2,2.5,232032,4,2,3,7,12
3920,749,40,349,2014,7,Yes,4,2.4,179995,4,2,2,16,12
3450,900,10,203,2015,3,Yes,4,2.4,83099,4,2,3,11,12
15681,906,37,328,2011,2,No,4,1.8,99000,4,2,3,12,0
29087,777,50,1037,2014,6,Yes,7,2.5,152000,4,2,3,11,4
3607,862,42,329,2011,7,Yes,2,2.5,168966,4,2,2,12,0
22357,707,54,1074,2011,7,Yes,7,2.0,127654,4,2,3,7,4
188,1053,46,455,2014,3,Yes,7,3.5,153115,6,2,2,11,12
19974,531,50,649,2012,3,Yes,4,1.6,144757,4,2,3,13,4
15681,586,50,649,2012,3,No,4,1.8,111104,4,2,3,7,0
3000,906,46,162,1997,3,No,4,2.2,111111,4,4,1,13,0
18776,629,50,649,2015,3,Yes,7,1.6,51895,4,2,3,7,4
131716,906,37,1159,2018,7,Yes,7,3.0,59826,4,2,2,11,12
19121,583,50,649,2011,3,Yes,4,1.6,132742,4,2,3,7,4
43576,730,54,1074,2016,7,Yes,7,1.6,33261,4,2,3,12,4
