Price,Levy,Manufacturer,Model,Prod._year,Category,Leather_interior,Fuel_type,Engine_volume,Mileage,Cylinders,Gear_box_type,Drive_wheels,Color,Airbags
38809,639,50,1069,2014,8,Yes,7,2.0,152914,4,3,3,16,4
2666,585,50,669,2013,4,Yes,4,1.8,89962,4,3,3,6,12
44500,1277,35,712,2018,8,Yes,4,2.4,12345,4,4,2,12,12
941,584,31,443,2014,3,Yes,7,1.8,69248,4,3,3,6,12
3293,1080,43,354,2014,8,Yes,4,3.6,97106,6,3,2,8,12
32929,1249,40,538,2017,3,Yes,4,2.5,72000,6,4,3,12,8
21953,765,50,669,2015,3,No,4,2.0,150000,4,4,3,6,8
5959,906,31,142,2004,4,No,4,1.4,177439,4,3,3,7,4
23521,906,40,549,2014,3,Yes,4,1.8,150000,4,3,3,14,8
29793,906,40,538,2012,3,Yes,2,2.5,204800,4,2,3,12,8
18500,862,50,1038,2011,10,Yes,7,2.5,222604,4,3,3,12,4
15367,906,24,610,2010,4,Yes,4,2.5,160000,5,1,3,12,6
11447,986,25,593,2010,3,Yes,2,2.4,11111,4,2,3,8,12
314,1017,42,178,2017,3,Yes,4,2.0,26802,4,3,1,12,12
10976,697,50,669,2015,3,Yes,4,1.8,83902,4,3,3,16,0
23000,690,43,742,2016,3,No,4,1.5,104000,4,4,3,6,0
21012,906,40,948,2012,3,No,4,2.5,12000,4,4,3,12,8
32929,906,40,768,2013,3,Yes,2,2.5,125000,4,4,3,14,9
7997,836,8,274,2010,3,Yes,7,2.0,47221,4,3,3,12,4
16452,836,50,754,2010,4,Yes,4,2.0,106526,4,3,3,4,4
41811,831,57,1076,2017,8,Yes,4,1.6,53811,4,3,3,16,4
22894,1273,42,740,2015,8,Yes,7,3.5,79080,6,3,2,16,12
11807,836,57,1076,2010,3,Yes,7,2.0,233503,4,3,3,8,4
23521,906,40,985,2012,3,Yes,2,2.5,155000,4,3,3,12,10
19130,528,50,669,2014,3,Yes,7,1.6,142495,4,3,3,14,4
14113,906,42,566,2005,4,Yes,3,3.0,111000,6,4,1,8,6
23602,642,50,1017,2012,8,Yes,7,2.0,72018,4,3,3,14,4
18189,831,50,738,2011,3,Yes,2,2.4,88400,4,4,3,16,10
8781,906,38,469,2008,1,No,7,1.8,160000,4,1,3,14,2
4077,753,50,604,2012,3,Yes,2,2.4,259934,4,3,3,4,0
862,1104,33,313,2015,8,Yes,4,3.0,264014,6,3,2,12,0
9408,639,31,443,2014,3,Yes,4,2.0,185000,4,4,3,16,8
21395,836,50,1017,2010,8,Yes,7,2.0,144918,4,3,3,14,4
8634,640,44,682,2013,3,Yes,4,2.0,47232,4,3,3,8,4
13642,1172,42,496,2011,3,Yes,7,3.5,64496,6,3,2,6,12
45633,730,57,1076,2016,8,Yes,4,1.6,23739,4,3,3,6,4
15994,584,31,613,2014,3,Yes,4,1.8,108000,4,4,3,12,10
470,862,40,538,2011,3,Yes,4,2.5,214432,4,3,3,6,12
44711,891,50,1069,2016,8,Yes,7,2.0,146492,4,3,3,12,4
24327,639,57,887,2014,8,Yes,7,2.0,158423,4,3,3,4,4
13799,751,44,682,2013,3,No,4,2.4,104680,4,3,3,8,0
23521,906,23,376,2014,9,Yes,2,2.0,70000,4,3,2,8,12
15994,906,31,189,2013,2,No,4,2.5,103000,4,4,3,12,12
11992,642,43,452,2012,3,Yes,7,2.0,227073,4,3,3,16,4
42692,640,50,1069,2013,8,Yes,7,2.0,130180,4,3,3,8,4
15681,891,50,604,2016,3,Yes,3,2.0,282994,4,3,3,8,4
2800,906,6,55,1999,3,No,4,1.6,10000,9,1,2,14,6
18817,640,50,604,2013,3,Yes,4,2.0,68000,4,4,3,6,6
16151,586,40,549,2012,2,No,2,1.8,110990,4,3,3,8,8
17249,906,40,538,2011,3,Yes,2,2.5,152000,4,2,3,14,12
47989,900,50,604,2015,3,Yes,4,2.4,81163,4,3,3,14,4
11650,906,35,314,2005,8,No,4,2.0,231212,4,3,2,8,6
2352,779,40,538,2013,3,Yes,4,2.5,185699,4,3,3,14,12
14700,906,40,549,2009,2,Yes,2,1.8,249600,4,2,3,12,6
784,586,42,924,2012,3,Yes,4,1.8,259229,4,3,1,14,12
4861,1058,42,496,2012,3,Yes,7,3.5,128202,6,3,1,12,12
26971,585,42,924,2013,4,Yes,4,1.8,85121,4,3,3,16,12
14269,1249,40,538,2017,3,Yes,4,2.5,27560,4,3,3,16,12
8154,906,35,300,2003,8,No,1,2.4,14529,4,4,2,12,2
40926,831,57,1076,2017,8,Yes,4,1.6,116074,4,3,3,14,4
3200,906,11,57,1953,8,No,4,3.2,100000,4,1,2,1,0
9408,906,47,328,1997,3,No,4,2.0,25000,6,1,1,14,2
9095,645,23,255,2011,2,No,4,1.8,181002,4,3,3,16,10
7517,687,8,274,2010,3,Yes,4,1.6,181421,4,3,3,14,4
18660,906,40,549,2013,3,No,2,1.8,71257,4,3,3,14,7
41397,1292,42,614,2016,8,Yes,4,3.0,86189,6,3,2,6,12
941,639,50,669,2014,2,Yes,4,2.0,100037,4,3,3,8,12
1725,1099,40,79,2010,8,Yes,4,2.7,176437,4,3,2,14,12
19823,503,40,673,2012,2,Yes,4,1.5,91000,4,3,3,15,4
13642,906,28,511,2009,2,No,7,1.5,240000,4,1,3,8,8
25719,765,43,742,2015,3,Yes,4,2.0,108027,4,3,3,8,4
10663,906,40,549,2006,2,No,2,1.5,210000,4,2,3,1,4
13178,687,50,669,2010,3,Yes,4,1.6,86660,4,3,3,8,4
36567,1091,50,1038,2016,9,Yes,7,2.5,104112,4,3,3,14,4
941,1058,25,256,2012,8,Yes,2,3.5,232357,6,3,2,12,12
24148,906,40,676,2015,3,Yes,4,1.5,47500,4,3,3,12,12
706,1055,42,740,2013,8,Yes,4,3.5,127416,6,3,2,14,12
25089,915,47,595,2014,8,Yes,7,3.0,141384,6,3,2,6,0
41400,833,43,703,2015,8,Yes,7,2.2,70003,4,3,3,16,4
20071,906,47,802,2002,8,Yes,7,3.0,256000,6,4,2,8,12
25089,906,47,595,2008,8,Yes,7,3.0,213000,6,4,2,12,8
23834,906,40,549,2014,2,No,6,1.8,123000,4,3,3,14,12
470,640,47,884,2013,3,Yes,4,2.0,140944,4,3,2,16,12
9408,906,40,506,2005,9,No,4,2.0,198555,4,3,2,8,4
2195,906,28,80,2002,2,Yes,4,2.9,25000,6,4,3,8,6
20385,645,40,811,2011,3,Yes,2,1.8,159000,4,3,3,8,12
20817,836,50,1069,2010,8,Yes,7,2.0,183631,4,3,3,14,4
14834,707,50,1017,2011,8,Yes,7,2.0,40973,4,3,3,14,4
17249,906,40,549,2011,3,No,2,1.8,130000,4,2,3,14,4
21326,1325,23,207,2019,3,Yes,4,2.5,30296,4,3,3,16,12
43952,880,57,1076,2018,8,Yes,7,1.6,73548,4,3,3,14,4
25716,906,48,898,2011,8,Yes,4,1.6,184000,4,4,2,4,12
18817,779,31,613,2013,3,Yes,4,2.5,180000,5,4,3,16,12
16778,765,43,857,2015,8,Yes,3,2.0,34328,4,3,3,16,4
28382,810,50,669,2016,3,Yes,4,1.8,54317,4,3,3,14,4
20071,906,40,676,2015,2,No,2,1.5,60800,4,4,3,16,6
6899,961,44,467,2009,8,Yes,7,2.0,47520,4,3,3,8,4
18817,906,40,549,2012,3,No,4,1.8,123000,4,3,3,16,6
15053,627,43,742,2014,3,Yes,7,2.0,38714,4,3,3,13,4
12858,639,38,479,2014,3,Yes,4,2.0,121600,4,4,3,6,10
8467,906,40,353,2002,2,No,4,1.5,121000,4,4,3,8,4
16308,697,50,669,2015,3,No,4,1.8,94561,4,4,3,6,6
48697,765,50,1069,2015,8,Yes,7,2.0,155797,4,3,3,14,4
15063,1024,50,1038,2010,9,Yes,7,2.5,52717,4,3,3,12,4
8154,906,35,300,2002,10,No,4,2.0,136000,4,4,3,16,2
3500,906,9,218,1997,2,No,1,1.6,131000,4,1,3,16,1
314,1053,42,496,2014,3,Yes,7,3.5,149486,6,3,2,8,12
17249,906,31,613,2015,3,Yes,4,1.8,99000,4,4,3,8,9
21012,640,38,544,2013,3,Yes,4,2.0,137000,4,4,3,16,12
17249,906,40,549,2010,2,No,2,1.8,131200,4,2,3,12,0
18189,906,50,669,2011,3,Yes,4,1.8,121600,4,4,3,13,4
3763,906,47,143,1989,3,No,4,2.0,199000,6,1,1,14,0
16480,528,50,669,2014,3,Yes,4,1.6,140765,4,3,3,8,4
1960,753,4,137,2012,8,Yes,4,2.4,212682,4,3,3,4,12
44000,906,42,494,2009,3,Yes,7,3.0,223000,6,4,2,12,12
314,707,17,124,2011,3,Yes,4,2.0,151357,4,3,3,14,0
14269,586,40,549,2012,2,No,2,1.8,233562,4,3,3,8,8
29711,583,50,669,2011,3,Yes,4,1.6,45898,4,3,3,14,4
15053,906,37,437,2014,2,Yes,4,1.4,71000,4,4,3,12,8
20278,640,43,742,2013,3,Yes,4,2.0,156666,4,3,3,12,4
21953,836,50,1069,2010,8,Yes,7,2.0,182000,4,3,3,14,4
1411,779,31,443,2013,3,Yes,7,2.5,23184,5,3,3,14,12
4077,765,42,369,2015,3,Yes,4,2.0,133048,4,3,1,14,12
25089,528,38,470,2014,3,No,4,1.6,152000,4,1,3,12,6
2352,1203,4,95,2011,8,Yes,4,3.6,177376,6,3,3,12,12
549,607,25,773,2019,3,Yes,2,2.5,13362,4,3,3,12,12
14454,583,50,669,2011,3,Yes,4,1.6,127500,4,3,3,14,4
21181,707,50,1017,2011,8,Yes,7,2.0,140477,4,3,3,14,4
25716,906,47,595,2008,8,Yes,4,3.0,160000,6,4,2,9,6
43576,831,57,1076,2017,8,Yes,4,1.6,47456,4,3,3,14,4
6899,642,50,604,2012,3,Yes,3,2.0,85471,4,3,3,8,4
4704,906,23,376,2000,1,Yes,7,2.3,220000,4,1,1,6,6
10506,1249,23,207,2017,3,Yes,4,2.5,45022,4,3,3,12,12
16621,1017,50,669,2017,3,No,4,2.0,22000,4,4,3,16,0
43905,906,42,1040,2010,9,No,7,2.2,178000,4,1,1,5,8
32929,906,35,1067,2011,11,No,7,2.5,190000,4,1,2,14,2
12544,584,50,669,2014,3,No,4,1.8,120000,4,4,3,8,0
5802,1055,42,496,2013,3,Yes,7,3.5,107800,6,3,1,16,12
48403,765,50,1069,2015,8,Yes,7,2.0,110000,4,3,3,14,4
15367,878,40,549,2009,2,No,2,1.8,174000,4,2,3,6,8
11604,906,42,316,2001,3,No,7,2.2,275000,4,3,1,8,4
25926,986,52,978,2010,8,Yes,4,2.4,84918,4,3,3,8,4
29144,891,50,1017,2016,8,Yes,7,2.0,47522,4,3,3,14,4
15681,891,50,604,2016,3,Yes,3,2.0,246040,4,3,3,8,4
13793,836,50,754,2010,4,Yes,4,2.0,170000,4,3,3,12,4
12544,906,16,391,2010,10,No,4,2.0,135000,4,2,3,8,6
23994,730,43,857,2016,8,Yes,7,1.6,125774,4,3,3,14,4
9565,1058,40,675,2012,8,Yes,4,3.5,285186,6,3,3,16,12
20385,906,42,821,1987,8,No,7,2.2,243567,4,1,2,12,0
23521,1058,40,675,2012,8,Yes,4,3.5,140966,6,3,2,12,12
17249,906,40,549,2011,2,No,2,1.8,141000,4,3,3,16,6
13877,836,50,604,2010,3,Yes,4,2.0,161240,4,3,3,14,4
18817,777,40,538,2014,3,Yes,4,2.5,104686,4,4,3,8,10
8154,1172,25,251,2011,3,Yes,4,3.5,259066,6,3,2,8,12
7200,906,41,777,2000,4,Yes,4,1.6,2530,4,1,3,14,2
5175,1172,42,496,2011,3,Yes,7,3.5,140944,6,3,1,14,12
706,1018,47,903,2011,3,Yes,4,3.0,163739,6,3,2,14,12
10515,639,50,604,2014,3,Yes,3,2.0,60850,4,3,3,8,4
14454,531,50,669,2012,3,Yes,4,1.6,149935,4,3,3,12,4
23521,906,38,594,1996,6,No,7,2.5,123000,4,1,1,14,2
25089,906,42,962,2007,8,Yes,7,3.0,180000,6,4,2,12,12
17562,906,40,549,2010,2,Yes,4,1.8,136000,4,2,3,4,8
42651,906,42,1136,2007,9,No,7,2.2,200000,4,1,1,8,2
7213,906,35,314,1999,8,No,4,1.8,135000,4,3,2,6,4
17876,1077,40,541,2019,8,Yes,4,2.0,29541,4,3,3,6,12
12570,761,43,274,2010,3,Yes,4,1.8,152293,4,3,3,16,4
8154,906,12,179,2003,9,No,3,2.3,125000,4,3,3,8,2
392,481,38,544,2017,3,Yes,2,2.0,89758,4,3,3,14,0
16618,585,43,452,2013,3,Yes,4,1.8,119791,4,3,3,12,4
37633,906,40,538,2016,3,Yes,4,2.5,20800,4,4,3,16,8
15681,891,50,604,2016,3,Yes,3,2.0,256768,4,3,3,8,4
3136,831,23,255,2017,8,Yes,4,1.6,59974,4,3,3,4,12
16383,642,40,673,2012,2,Yes,4,2.0,92400,4,3,3,4,4
20005,531,50,669,2012,3,Yes,4,1.6,143567,4,3,3,8,4
40769,906,40,370,2017,3,No,4,1.6,18700,4,3,3,14,12
10349,1266,41,635,2014,2,No,2,1.5,136000,4,2,3,8,6
17249,906,47,659,2007,3,No,4,3.0,212000,6,4,1,9,6
40000,1091,40,897,2016,8,No,4,2.5,70400,4,3,2,12,10
25456,642,43,742,2012,3,Yes,4,2.0,135965,4,3,3,12,4
314,1053,42,496,2014,3,Yes,7,3.5,149486,6,3,2,8,12
13172,994,40,549,2008,3,No,2,1.8,184000,4,2,3,4,6
17876,906,40,549,2011,3,No,2,1.8,100006,4,3,3,14,10
13799,528,38,552,2014,2,No,4,1.6,134400,3,3,3,16,0
627,1172,42,496,2011,3,Yes,7,3.5,230696,6,3,2,12,12
15367,645,40,549,2011,2,No,2,1.8,171000,4,2,3,16,4
20491,730,50,669,2016,3,Yes,7,1.6,50051,4,3,3,16,4
8467,906,47,280,2002,4,Yes,4,1.8,95000,4,1,1,12,4
16308,906,50,604,2011,3,Yes,2,2.4,107000,4,4,3,12,10
6586,906,12,809,2005,3,No,4,3.0,198000,6,1,3,6,0
7527,906,40,249,2005,3,No,1,2.0,111111,4,3,2,14,6
32409,770,50,1017,2016,8,Yes,7,1.7,172858,4,3,3,14,4
29166,906,42,740,2009,8,No,4,3.7,208000,6,4,2,12,0
10036,843,40,549,2008,3,No,2,1.5,180000,4,3,3,12,0
18189,891,50,669,2016,3,No,4,2.0,53331,4,4,3,8,12
18817,906,40,549,2010,2,No,2,1.8,154000,4,3,3,16,12
23207,810,31,443,2016,3,Yes,4,1.8,27000,4,4,3,16,6
5488,1077,40,541,2019,8,Yes,4,2.0,78424,4,3,3,4,12
10976,906,9,440,2009,4,No,4,1.6,237780,4,1,3,12,6
7997,906,41,250,2003,9,No,4,2.0,180000,6,4,3,12,3
24462,1017,25,938,2017,3,Yes,4,2.0,36000,4,4,1,14,0
13172,906,9,390,2005,9,No,4,2.2,11111,4,3,3,8,0
8467,906,40,263,2005,3,No,4,1.5,135000,4,3,3,16,10
10976,986,45,779,2010,4,No,4,2.4,107000,4,3,3,11,8
28225,906,40,538,2013,3,No,2,2.4,126400,4,3,3,12,12
18189,1095,43,703,2008,8,Yes,7,2.0,72000,4,4,3,12,2
25299,836,50,1017,2010,8,Yes,7,2.0,136275,4,3,3,12,4
7213,966,43,703,2009,8,Yes,7,2.0,45228,4,3,3,14,4
30085,777,50,1038,2014,9,Yes,7,2.5,196654,4,3,3,14,4
5883,790,8,274,2009,3,Yes,4,1.6,117685,4,3,3,8,4
16778,531,50,669,2012,3,Yes,4,1.6,41279,4,3,3,14,4
9879,1018,42,496,2011,3,Yes,7,3.0,273186,6,3,1,14,12
38060,891,50,1017,2016,8,Yes,7,2.0,71826,4,3,3,14,4
24738,586,25,315,2012,3,Yes,2,1.8,47286,4,3,3,16,4
392,585,40,549,2013,3,Yes,2,1.8,114526,4,3,3,14,12
22580,906,40,538,2012,3,Yes,4,2.5,304000,4,4,3,11,12
9408,906,47,206,2002,4,No,4,2.0,222000,4,1,1,8,6
18817,906,40,676,2014,2,No,2,1.5,63000,4,2,3,10,12
14426,906,40,673,2012,2,No,4,1.5,140000,4,3,3,7,4
16621,906,50,669,2012,3,No,4,1.8,95000,4,3,3,12,6
17249,906,50,669,2011,3,No,4,1.8,74900,4,3,3,12,10
45160,1017,40,541,2017,8,No,4,2.0,39400,4,4,3,12,12
15681,586,50,669,2012,3,No,4,1.8,85800,4,3,3,14,6
23239,836,50,1017,2010,8,Yes,7,2.0,124289,4,3,3,16,4
6899,642,50,604,2012,3,Yes,3,2.0,85471,4,3,3,8,4
6429,1104,47,616,2015,4,Yes,4,3.0,73362,6,3,2,12,12
15612,966,50,754,2009,4,Yes,4,2.0,137851,4,3,3,12,4
20297,707,57,1076,2011,8,Yes,7,2.0,129302,4,3,3,4,4
44752,1091,43,1000,2016,3,Yes,4,2.5,120428,4,3,3,12,4
19444,502,38,544,2013,3,No,4,1.5,100000,4,3,3,12,8
13799,906,42,291,2004,3,Yes,4,2.4,95140,6,4,1,8,8
15053,585,40,549,2013,3,No,2,1.8,179000,4,2,3,8,6
3293,530,23,441,2013,8,Yes,4,1.6,153888,4,3,2,14,0
17559,1017,50,669,2017,3,Yes,4,2.0,66000,4,3,3,8,12
24148,906,40,538,2014,3,Yes,2,2.4,152000,6,2,3,16,12
15681,1185,29,629,2009,8,Yes,2,2.5,155798,4,3,3,12,12
17876,697,31,443,2015,3,Yes,4,1.8,71777,4,4,3,16,10
21639,1172,25,773,2011,3,Yes,4,3.5,53467,4,3,3,8,4
25716,836,40,935,2012,9,No,4,2.7,105800,4,4,3,13,8
13172,639,50,604,2014,3,Yes,4,2.0,129445,4,3,3,8,10
8781,906,23,275,2005,3,No,4,1.5,12000,4,3,3,8,2
10663,765,50,604,2015,3,Yes,3,2.0,306922,4,3,3,8,4
627,1172,42,496,2011,3,Yes,7,3.5,230696,6,3,2,12,12
7840,906,17,285,2006,2,Yes,4,1.6,130000,4,1,3,12,12
18817,730,50,669,2016,3,Yes,4,1.6,32595,4,3,3,8,4
10663,906,50,1017,2005,8,No,7,2.0,200000,4,1,2,12,0
7527,906,38,594,1995,6,No,7,2.5,111111,4,1,1,15,2
14113,906,40,370,2007,9,No,7,2.2,188000,4,1,3,16,6
13956,764,43,857,2015,8,Yes,4,2.0,34328,4,3,3,16,4
19444,906,40,538,2010,3,Yes,2,2.4,158000,4,4,3,14,12
17249,753,44,682,2012,3,Yes,2,2.4,132300,6,4,3,14,10
627,1077,40,541,2019,8,Yes,4,2.0,24339,4,3,3,6,12
11917,906,41,777,2007,3,No,3,1.8,149000,4,3,3,8,12
28225,906,42,369,2012,3,Yes,4,3.0,160000,6,4,2,8,16
3763,629,23,441,2015,8,Yes,4,1.6,88475,4,3,2,14,0
8781,906,42,385,2001,4,No,4,2.0,260000,4,1,1,6,0
4000,906,38,594,1991,6,No,7,2.5,4911,4,1,1,10,1
20385,906,47,1016,2009,3,Yes,4,3.0,192000,6,4,1,8,8
21000,810,31,787,2016,3,Yes,4,1.8,45707,4,1,3,16,6
25387,595,41,635,2015,2,Yes,4,1.5,73225,4,3,3,8,4
7806,687,8,274,2010,3,Yes,4,1.6,81709,4,3,3,14,4
7213,906,9,218,1998,2,No,3,1.6,160000,4,1,3,6,2
784,518,25,39,2016,3,Yes,2,2.5,129989,4,3,3,16,12
17876,906,47,595,2003,8,Yes,7,3.0,180000,6,4,2,12,3
44843,1249,50,1038,2017,10,Yes,7,2.5,105743,4,3,3,14,4
14166,640,50,604,2013,3,Yes,4,2.0,206088,4,3,3,14,4
8781,906,9,215,2000,10,No,4,1.6,279700,4,1,3,12,4
22269,751,52,978,2013,8,Yes,4,2.4,165000,4,3,3,16,4
12231,862,40,538,2011,3,No,2,2.5,123345,4,4,3,16,12
14426,638,43,452,2014,3,Yes,7,2.0,66226,4,3,3,6,4
8781,906,42,573,2000,3,No,7,2.2,309000,4,3,1,8,8
7213,919,47,595,2012,8,Yes,7,3.0,274098,6,3,2,14,0
14113,641,44,682,2012,3,Yes,4,2.0,55521,4,3,3,14,4
31675,1018,47,1064,2011,8,Yes,7,3.0,205717,6,4,2,16,12
3763,906,35,644,1996,9,No,4,2.4,111000,4,3,1,1,2
15681,906,47,546,2009,4,Yes,4,3.0,185000,6,4,2,14,6
8154,1172,25,251,2011,3,Yes,4,3.5,259066,6,3,2,8,12
8467,906,42,234,2000,4,No,4,2.0,267583,4,1,1,8,4
40340,971,57,1048,2016,8,Yes,7,2.2,146978,4,3,3,8,4
10117,645,43,452,2011,3,Yes,4,1.8,170000,4,3,3,16,4
12544,831,50,604,2011,3,No,4,2.4,98000,4,3,3,8,8
27911,779,40,897,2013,8,No,4,2.5,83200,4,3,2,8,0
470,1053,42,496,2014,3,Yes,7,3.5,146395,6,3,1,16,12
12858,761,40,549,2010,3,No,4,1.8,131000,4,3,3,5,0
9408,906,42,755,2000,8,Yes,3,3.2,234603,6,3,2,8,4
12544,906,47,339,2002,3,Yes,1,2.5,220000,6,4,1,8,8
18240,687,50,669,2010,3,Yes,4,1.6,52418,4,3,3,14,4
47042,906,42,1005,2009,6,Yes,7,3.0,30000,6,4,1,14,2
21181,639,43,857,2014,8,Yes,7,2.0,180224,4,3,3,14,4
32929,880,50,669,2018,3,Yes,4,1.6,54865,4,3,3,16,4
8781,906,35,436,1992,8,No,7,2.5,11111,4,1,2,4,0
21953,781,40,538,2012,3,No,4,2.5,102088,4,3,3,16,0
25716,906,40,972,2012,2,No,6,1.8,75000,12,3,3,8,10
31248,751,52,978,2013,8,Yes,4,2.4,59897,4,3,3,14,4
16621,906,51,744,2003,8,Yes,4,3.5,203000,4,4,1,5,6
17249,900,50,690,2015,3,No,4,2.4,84000,4,4,3,8,12
9879,1018,42,496,2011,3,Yes,7,3.0,273186,6,3,1,14,12
17876,906,38,424,2009,8,Yes,4,3.0,154000,6,3,2,12,10
29793,906,22,603,2004,5,Yes,4,3.5,180800,6,3,3,2,2
46258,906,33,289,2016,3,Yes,7,2.0,98000,4,4,3,12,0
9408,906,41,635,2007,2,No,4,1.5,180000,4,2,3,6,4
6429,1282,43,703,2007,8,Yes,7,2.0,76198,4,3,3,8,4
16465,906,40,676,2012,2,No,2,1.5,129788,4,2,3,16,0
25402,906,25,991,2008,8,Yes,2,3.3,270432,6,3,2,16,8
38260,1327,40,999,2018,3,Yes,4,2.5,41068,4,3,3,12,10
16383,502,40,673,2013,3,Yes,4,1.5,99600,4,3,3,15,4
16308,906,42,496,2005,3,Yes,4,3.5,111520,6,3,1,16,0
36065,694,38,594,2014,6,No,7,2.2,142256,4,1,1,14,2
3136,781,40,538,2012,3,Yes,2,2.5,159379,4,3,3,14,12
3763,629,23,441,2015,8,Yes,4,1.6,88475,4,3,2,14,0
20071,906,38,730,2013,2,Yes,2,2.0,63000,4,3,3,13,10
784,891,50,1017,2016,3,Yes,4,2.0,175912,4,3,3,14,0
15681,891,50,604,2016,3,Yes,3,2.0,314772,4,3,3,8,4
3607,629,23,441,2015,8,Yes,4,1.6,103358,4,3,2,6,0
37633,906,25,1105,2010,8,Yes,2,3.5,180800,8,3,3,8,8
4861,1324,40,675,2010,8,Yes,2,3.3,264877,6,3,2,14,12
1019,917,47,595,2013,8,Yes,7,3.0,137802,6,3,2,12,0
11133,765,42,743,2015,8,Yes,4,2.0,99542,4,3,2,14,0
17876,906,50,669,2015,3,No,4,1.8,95000,4,3,3,8,6
14113,586,40,565,2012,3,No,2,1.8,132451,4,4,3,4,8
3900,906,42,502,2000,3,Yes,4,3.2,200000,6,4,1,5,10
18973,836,50,669,2010,3,Yes,4,2.0,123648,4,3,3,5,4
37984,765,50,604,2015,3,Yes,4,2.0,90621,4,3,3,16,4
25591,528,50,669,2014,3,Yes,4,1.6,103543,4,3,3,16,4
18817,609,40,538,2018,3,Yes,2,2.5,35058,4,3,3,14,12
16308,779,38,544,2013,3,No,4,2.5,71000,4,3,3,14,12
23436,765,43,703,2015,8,Yes,7,2.0,72645,4,3,3,8,4
3607,781,40,538,2012,3,Yes,2,2.5,156518,4,3,3,14,12
20385,586,40,549,2012,2,No,2,1.8,59000,4,3,3,12,10
6743,779,25,773,2013,3,Yes,2,2.5,186554,4,3,3,14,12
1019,585,40,549,2013,2,Yes,2,1.8,173933,4,3,3,8,12
16308,531,50,669,2012,3,Yes,4,1.6,165294,4,3,3,8,4
1176,934,12,61,2015,3,Yes,4,2.5,142800,4,3,3,16,12
31361,779,40,1056,2013,3,Yes,2,2.5,132000,4,3,3,11,10
43952,1249,50,1038,2017,10,Yes,7,2.5,111643,4,3,3,16,4
9408,906,21,371,2002,10,Yes,1,2.0,190000,4,3,2,14,6
32929,1327,40,538,2018,3,Yes,4,2.5,19000,4,4,3,12,11
4861,1058,42,496,2012,3,Yes,7,3.5,128202,6,3,1,12,12
16766,642,43,452,2012,3,Yes,7,2.0,90815,4,3,3,14,4
9565,1058,40,675,2012,8,Yes,4,3.5,285186,6,3,3,16,12
9722,1268,40,673,2012,2,No,2,1.5,135000,4,3,3,8,2
20698,810,31,443,2016,3,Yes,4,1.8,52000,4,4,3,12,8
14897,836,50,1069,2010,8,Yes,7,2.0,58962,4,3,3,14,4
6272,906,47,884,1999,3,No,4,2.8,26000,6,1,1,12,6
5959,906,41,140,1999,8,No,1,3.2,300000,6,3,2,1,2
13360,707,50,1069,2011,8,Yes,7,2.0,52876,4,3,3,8,4
3136,781,40,538,2012,3,Yes,2,2.5,159379,4,3,3,14,12
13764,501,40,673,2014,2,Yes,4,1.5,157988,4,3,3,4,4
15053,906,40,549,2010,2,Yes,3,1.8,260000,4,4,3,12,10
39201,906,40,897,2015,8,No,4,2.5,88000,4,4,2,3,12
26030,1018,42,496,2011,3,Yes,7,3.0,160000,6,4,1,14,10
32929,1211,42,1071,2010,8,Yes,7,3.0,130000,6,4,2,12,12
314,1017,42,743,2017,8,Yes,4,2.0,46413,4,3,2,6,0
1646,836,50,669,2010,3,Yes,4,2.0,172003,4,3,3,6,12
31358,906,47,1051,2010,3,Yes,4,3.0,198000,6,4,2,16,12
1882,986,40,538,2010,3,Yes,2,2.4,129170,4,3,3,12,12
17876,585,50,720,2013,3,Yes,4,1.8,117920,4,4,3,16,12
3607,862,38,424,2011,8,Yes,2,2.5,168966,4,3,2,14,0
50178,906,42,1100,2005,3,Yes,4,3.5,79000,6,4,1,14,12
6899,906,41,533,1998,8,No,4,2.0,282099,4,3,3,12,0
2195,906,9,83,1996,2,No,4,1.4,270000,4,1,3,12,2
784,1327,40,897,2018,3,Yes,4,2.5,59158,4,3,3,16,12
20385,906,23,685,2005,8,Yes,1,3.5,155200,6,3,2,8,8
19444,906,40,549,2010,2,Yes,2,1.8,197000,4,3,3,6,6
18660,890,43,857,2016,8,Yes,4,2.0,29703,4,3,3,14,4
12858,645,40,549,2011,2,No,2,1.8,116000,4,2,3,16,12
627,1058,42,496,2012,3,Yes,7,3.5,318285,6,3,2,12,12
7840,906,23,229,2005,1,No,7,2.2,3000,2,1,1,14,2
11290,503,40,676,2012,3,No,2,1.5,100000,4,4,3,12,12
29777,640,50,1069,2013,8,Yes,7,2.0,182217,4,3,3,14,4
17562,906,37,706,2013,8,No,4,1.4,105445,4,4,3,12,12
8781,906,35,211,2005,2,No,4,1.5,157000,4,4,3,8,5
19444,697,31,613,2015,3,Yes,4,1.8,35000,4,4,3,14,0
8900,906,35,300,2001,8,Yes,1,2.0,190000,4,4,3,16,4
26657,749,50,604,2014,3,Yes,4,2.4,89600,4,4,3,12,12
7840,906,31,443,2007,3,No,4,2.5,316501,1,3,3,8,0
15681,906,40,549,2010,3,No,2,1.8,162000,4,3,3,16,8
19416,583,50,669,2011,3,Yes,4,1.6,141799,4,3,3,14,4
6523,687,8,274,2010,3,Yes,4,1.6,36125,4,3,3,6,4
3293,1079,54,144,2018,8,Yes,4,2.0,26701,4,3,2,16,12
35438,831,43,354,2018,8,No,4,1.5,9000,4,4,2,12,8
